prefix_bits,prefix_hex,vendor,registry
24,000243,"Raysis Co., Ltd.",MA-L
24,000244,SURECOM Technology Co.,MA-L
24,000245,"Lampus Co, Ltd.",MA-L
24,000246,"All-Win Tech Co., Ltd.",MA-L
24,000247,"Great Dragon Information Technology (Group) Co., Ltd.",MA-L
24,000248,Pilz GmbH & Co.,MA-L
24,000249,"Aviv Infocom Co, Ltd.",MA-L
24,00024A,"Cisco Systems, Inc",MA-L
24,00024B,"Cisco Systems, Inc",MA-L
24,00024C,"SiByte, Inc.",MA-L
24,00024D,Mannesman Dematic Colby Pty. Ltd.,MA-L
24,00024E,Datacard Group,MA-L
24,00024F,IPM Datacom S.R.L.,MA-L
24,000250,"Geyser Networks, Inc.",MA-L
24,000251,"Soma Networks, Inc.",MA-L
24,000252,Carrier Corporation,MA-L
24,000253,"Televideo, Inc.",MA-L
24,000254,WorldGate,MA-L
24,000255,IBM Corp,MA-L
24,000256,"Alpha Processor, Inc.",MA-L
24,000257,Microcom Corp.,MA-L
24,000258,Flying Packets Communications,MA-L
24,000259,"Tsann Kuen China (Shanghai)Enterprise Co., Ltd. IT Group",MA-L
24,00025A,Catena Networks,MA-L
24,00025B,Cambridge Silicon Radio,MA-L
24,00025C,"SCI Systems (Kunshan) Co., Ltd.",MA-L
24,00025D,Calix Networks,MA-L
24,00025E,High Technology Ltd,MA-L
24,00025F,Nortel Networks,MA-L
24,000260,"Accordion Networks, Inc.",MA-L
24,000261,Tilgin AB,MA-L
24,000262,"Soyo Group Soyo Com Tech Co., Ltd",MA-L
24,000263,RPS S.p.A.,MA-L
24,000264,AudioRamp.com,MA-L
24,000265,Virditech Co. Ltd.,MA-L
24,000266,Thermalogic Corporation,MA-L
24,000267,"NODE RUNNER, INC.",MA-L
24,000268,Harris Government Communications,MA-L
24,000269,"Nadatel Co., Ltd",MA-L
24,00026A,"Cocess Telecom Co., Ltd.",MA-L
24,00026B,"BCM Computers Co., Ltd.",MA-L
24,00026C,Philips CFT,MA-L
24,00026D,Adept Telecom,MA-L
24,00026E,"NeGeN Access, Inc.",MA-L
24,00026F,"Senao International Co., Ltd.",MA-L
24,000270,"Crewave Co., Ltd.",MA-L
24,000271,"Zhone Technologies, Inc.",MA-L
24,000272,"CC&C Technologies, Inc.",MA-L
24,000273,Coriolis Networks,MA-L
24,000274,Tommy Technologies Corp.,MA-L
24,000275,"SMART Technologies, Inc.",MA-L
24,000276,Primax Electronics Ltd.,MA-L
24,000277,Cash Systemes Industrie,MA-L
24,000278,"SAMSUNG ELECTRO MECHANICS CO., LTD.",MA-L
24,000279,"Control Applications, Ltd.",MA-L
24,00027A,IOI Technology Corporation,MA-L
24,00027B,"Amplify Net, Inc.",MA-L
24,00027C,"Trilithic, Inc.",MA-L
24,00027D,"Cisco Systems, Inc",MA-L
24,00027E,"Cisco Systems, Inc",MA-L
24,00027F,ask-technologies.com,MA-L
24,000280,"Mu Net, Inc.",MA-L
24,000281,Madge Ltd.,MA-L
24,000282,"ViaClix, Inc.",MA-L
24,000283,"Spectrum Controls, Inc.",MA-L
24,000284,UK Grid Solutions Limited,MA-L
24,000285,Riverstone Networks,MA-L
24,000286,Occam Networks,MA-L
24,000287,Adapcom,MA-L
24,000288,GLOBAL VILLAGE COMMUNICATION,MA-L
24,000289,DNE Technologies,MA-L
24,00028A,Ambit Microsystems Corporation,MA-L
24,00028B,VDSL Systems OY,MA-L
24,00028C,Micrel-Synergy Semiconductor,MA-L
24,00028D,"Movita Technologies, Inc.",MA-L
24,00028E,"Rapid 5 Networks, Inc.",MA-L
24,00028F,"Globetek, Inc.",MA-L
24,000290,"Woorigisool, Inc.",MA-L
24,000291,"Open Network Co., Ltd.",MA-L
24,000292,"Logic Innovations, Inc.",MA-L
24,000293,Solid Data Systems,MA-L
24,000294,"Tokyo Sokushin Co., Ltd.",MA-L
24,000295,MAVENIR IPA UK LTD,MA-L
24,000296,"Lectron Co,. Ltd.",MA-L
24,000297,C-COR.net,MA-L
24,000298,Broadframe Corporation,MA-L
24,000299,"Apex, Inc.",MA-L
24,00029A,Storage Apps,MA-L
24,00029B,Kreatel Communications AB,MA-L
24,00029C,3COM,MA-L
24,00029D,Merix Corp.,MA-L
24,00029E,"Information Equipment Co., Ltd.",MA-L
24,00029F,L-3 Communication Aviation Recorders,MA-L
24,0002A0,Flatstack Ltd.,MA-L
24,0002A1,World Wide Packets,MA-L
24,0002A2,Hilscher GmbH,MA-L
24,0002A3,Hitachi Energy Switzerland Ltd,MA-L
24,0002A4,"AddPac Technology Co., Ltd.",MA-L
24,0002A5,Hewlett Packard,MA-L
24,0002A6,"Effinet Systems Co., Ltd.",MA-L
24,0002A7,Vivace Networks,MA-L
24,0002A8,Air Link Technology,MA-L
24,0002A9,"RACOM, s.r.o.",MA-L
24,0002AA,"PLcom Co., Ltd.",MA-L
24,0002AB,"CTC Union Technologies Co., Ltd.",MA-L
24,0002AC,3PAR data,MA-L
24,0002AD,HOYA Corporation,MA-L
24,0002AE,Scannex Electronics Ltd.,MA-L
24,0002AF,"TeleCruz Technology, Inc.",MA-L
24,0002B0,"Hokubu Communication & Industrial Co., Ltd.",MA-L
24,0002B1,"Anritsu, Ltd.",MA-L
24,0002B2,Cablevision,MA-L
24,0002B3,Intel Corporation,MA-L
24,0002B4,DAPHNE,MA-L
24,0002B5,"Avnet, Inc.",MA-L
24,0002B6,"Acrosser Technology Co., Ltd.",MA-L
24,0002B7,"Watanabe Electric Industry Co., Ltd.",MA-L
24,0002B8,WHI KONSULT AB,MA-L
24,0002B9,"Cisco Systems, Inc",MA-L
24,0002BA,"Cisco Systems, Inc",MA-L
24,0002BB,Continuous Computing Corp,MA-L
24,0002BC,"LVL 7 Systems, Inc.",MA-L
24,0002BD,"Bionet Co., Ltd.",MA-L
24,0002BE,"Totsu Engineering, Inc.",MA-L
24,0002BF,"dotRocket, Inc.",MA-L
24,0002C0,"Bencent Tzeng Industry Co., Ltd.",MA-L
24,0002C1,"Innovative Electronic Designs, Inc.",MA-L
24,0002C2,Net Vision Telecom,MA-L
24,0002C3,Arelnet Ltd.,MA-L
24,0002C4,"OPT Machine Vision Tech Co., Ltd",MA-L
24,0002C5,Evertz Microsystems Ltd.,MA-L
24,0002C6,Data Track Technology PLC,MA-L
24,0002C7,"ALPSALPINE CO,.LTD",MA-L
24,0002C8,Technocom Communications Technology (pte) Ltd,MA-L
24,0002C9,"Mellanox Technologies, Inc.",MA-L
24,0002CA,"EndPoints, Inc.",MA-L
24,0002CB,TriState Ltd.,MA-L
24,0002CC,M.C.C.I,MA-L
24,0002CD,"TeleDream, Inc.",MA-L
24,0002CE,"FoxJet, Inc.",MA-L
24,0002CF,"ZyGate Communications, Inc.",MA-L
24,0002D0,Comdial Corporation,MA-L
24,0002D1,"Vivotek, Inc.",MA-L
24,0002D2,Workstation AG,MA-L
24,0002D3,"NetBotz, Inc.",MA-L
24,0002D4,"PDA Peripherals, Inc.",MA-L
24,0002D5,ACR,MA-L
24,0002D6,NICE Systems,MA-L
24,0002D7,EMPEG Ltd,MA-L
24,0002D8,BRECIS Communications Corporation,MA-L
24,0002D9,Reliable Controls,MA-L
24,0002DA,"ExiO Communications, Inc.",MA-L
24,0002DB,NETSEC,MA-L
24,0002DC,GENERAL Inc.,MA-L
24,0002DD,"Bromax Communications, Ltd.",MA-L
24,0002DE,"Astrodesign, Inc.",MA-L
24,0002DF,"Net Com Systems, Inc.",MA-L
24,0002E0,ETAS GmbH,MA-L
24,0002E1,Integrated Network Corporation,MA-L
24,0002E2,NDC Infared Engineering,MA-L
24,0002E3,"LITE-ON Communications, Inc.",MA-L
24,0002E4,"JC HYUN Systems, Inc.",MA-L
24,0002E5,Timeware Ltd.,MA-L
24,0002E6,"Gould Instrument Systems, Inc.",MA-L
24,0002E7,CAB GmbH & Co KG,MA-L
24,0002E8,E.D.&A.,MA-L
24,0002E9,CS Systemes De Securite - C3S,MA-L
24,0002EA,Focus Enhancements,MA-L
24,0002EB,Pico Communications,MA-L
24,0002EC,Maschoff Design Engineering,MA-L
24,0002ED,"DXO Telecom Co., Ltd.",MA-L
24,0002EE,Nokia Danmark A/S,MA-L
24,0002EF,CCC Network Systems Group Ltd.,MA-L
24,0002F0,"AME Optimedia Technology Co., Ltd.",MA-L
24,0002F1,"Pinetron Co., Ltd.",MA-L
24,0002F2,"eDevice, Inc.",MA-L
24,0002F3,"Media Serve Co., Ltd.",MA-L
24,0002F4,"PCTEL, Inc.",MA-L
24,0002F5,"VIVE Synergies, Inc.",MA-L
24,0002F6,Equipe Communications,MA-L
24,0002F7,ARM,MA-L
24,0002F8,"SEAKR Engineering, Inc.",MA-L
24,0002F9,MIMOS Berhad,MA-L
24,0002FA,"DX Antenna Co., Ltd.",MA-L
24,0002FB,Baumuller Aulugen-Systemtechnik GmbH,MA-L
24,0002FC,"Cisco Systems, Inc",MA-L
24,0002FD,"Cisco Systems, Inc",MA-L
24,0002FE,"Viditec, Inc.",MA-L
24,0002FF,Handan BroadInfoCom,MA-L
24,000300,"Barracuda Networks, Inc.",MA-L
24,000301,EXFO,MA-L
24,000302,Charles Industries,MA-L
24,000303,"JAMA Electronics Co., Ltd.",MA-L
24,000304,Pacific Broadband Communications,MA-L
24,000305,MSC Vertriebs GmbH,MA-L
24,000306,"Fusion In Tech Co., Ltd.",MA-L
24,000307,"Secure Works, Inc.",MA-L
24,000308,"AM Communications, Inc.",MA-L
24,000309,Texcel Technology PLC,MA-L
24,00030A,Argus Technologies,MA-L
24,00030B,"Hunter Technology, Inc.",MA-L
24,00030C,Telesoft Technologies Ltd.,MA-L
24,00030D,Uniwill Computer Corp.,MA-L
24,00030E,"Core Communications Co., Ltd.",MA-L
24,00030F,Digital China (Shanghai) Networks Ltd.,MA-L
24,000310,E-Globaledge Corporation,MA-L
24,000311,"Micro Technology Co., Ltd.",MA-L
24,000312,TRsystems GmbH,MA-L
24,000313,Access Media SPA,MA-L
24,000314,Teleware Network Systems,MA-L
24,000315,Cidco Incorporated,MA-L
24,000316,"Nobell Communications, Inc.",MA-L
24,000317,"Merlin Systems, Inc.",MA-L
24,000318,"Cyras Systems, Inc.",MA-L
24,000319,Infineon AG,MA-L
24,00031A,"Beijing Broad Telecom Ltd., China",MA-L
24,00031B,"Cellvision Systems, Inc.",MA-L
24,00031C,Svenska Hardvarufabriken AB,MA-L
24,00031D,"Taiwan Commate Computer, Inc.",MA-L
24,00031E,"Optranet, Inc.",MA-L
24,00031F,Condev Ltd.,MA-L
24,000320,"Xpeed, Inc.",MA-L
24,000321,"Reco Research Co., Ltd.",MA-L
24,000322,"IDIS Co., Ltd.",MA-L
24,000323,"Cornet Technology, Inc.",MA-L
24,000324,"LIMNO Co., Ltd.",MA-L
24,000325,Arima Computer Corp.,MA-L
24,000326,"Iwasaki Information Systems Co., Ltd.",MA-L
24,000327,HMS Industrial Networks,MA-L
24,000328,"Mace Group, Inc.",MA-L
24,000329,"F3, Inc.",MA-L
24,00032A,"UniData Communication Systems, Inc.",MA-L
24,00032B,GAI Datenfunksysteme GmbH,MA-L
24,00032C,ABB Switzerland Ltd,MA-L
24,00032D,"IBASE Technology, Inc.",MA-L
24,00032E,"Scope Information Management, Ltd.",MA-L
24,00032F,"Global Sun Technology, Inc.",MA-L
24,000330,"Imagenics, Co., Ltd.",MA-L
24,000331,"Cisco Systems, Inc",MA-L
24,000332,"Cisco Systems, Inc",MA-L
24,000333,"Digitel Co., Ltd.",MA-L
24,000334,Omega Engineering Inc.,MA-L
24,000335,Mirae Technology,MA-L
24,000336,Zetes Technologies,MA-L
24,000337,"Vaone, Inc.",MA-L
24,000338,Oak Technology,MA-L
24,000339,"Eurologic Systems, Ltd.",MA-L
24,00033A,"Silicon Wave, Inc.",MA-L
24,00033B,"TAMI Tech Co., Ltd.",MA-L
24,00033C,"Daiden Co., Ltd.",MA-L
24,00033D,ILSHin Lab,MA-L
24,00033E,"Tateyama System Laboratory Co., Ltd.",MA-L
24,00033F,"BigBand Networks, Ltd.",MA-L
24,000340,"Floware Wireless Systems, Ltd.",MA-L
24,000341,EVS Broadcast Equipment,MA-L
24,000342,Nortel Networks,MA-L
24,000343,Martin Professional A/S,MA-L
24,000344,"Tietech.Co., Ltd.",MA-L
24,000345,Routrek Networks Corporation,MA-L
24,000346,KOKUSAI DENKI Electric Inc.,MA-L
24,000347,Intel Corporation,MA-L
24,000348,"Norscan Instruments, Ltd.",MA-L
24,000349,Vidicode Datacommunicatie B.V.,MA-L
24,00034A,RIAS Corporation,MA-L
24,00034B,Nortel Networks,MA-L
24,00034C,"Shanghai DigiVision Technology Co., Ltd.",MA-L
24,00034D,"Chiaro Networks, Ltd.",MA-L
24,00034E,"Pos Data Company, Ltd.",MA-L
24,00034F,Sur-Gard Security,MA-L
24,000350,BTICINO SPA,MA-L
24,000351,Diebold Nixdorf,MA-L
24,000352,Colubris Networks,MA-L
24,000353,"Mitac, Inc.",MA-L
24,000354,Fiber Logic Communications,MA-L
24,000355,TeraBeam Internet Systems,MA-L
24,000356,Diebold Nixdorf,MA-L
24,000357,"Intervoice-Brite, Inc.",MA-L
24,000358,Hanyang Digitech Co.Ltd,MA-L
24,000359,DigitalSis,MA-L
24,00035A,Photron Limited,MA-L
24,00035B,BridgeWave Communications,MA-L
24,00035C,Saint Song Corp.,MA-L
24,00035D,"Bosung Hi-Net Co., Ltd.",MA-L
24,00035E,"Metropolitan Area Networks, Inc.",MA-L
24,00035F,Prüftechnik Condition Monitoring GmbH & Co. KG,MA-L
24,000360,"PAC Interactive Technology, Inc.",MA-L
24,000361,"Widcomm, Inc.",MA-L
24,000362,"Vodtel Communications, Inc.",MA-L
24,000363,"Miraesys Co., Ltd.",MA-L
24,000364,"Scenix Semiconductor, Inc.",MA-L
24,000365,"Kira Information & Communications, Ltd.",MA-L
24,000366,ASM Pacific Technology,MA-L
24,000367,"Jasmine Networks, Inc.",MA-L
24,000368,"Embedone Co., Ltd.",MA-L
24,000369,"Nippon Antenna Co., Ltd.",MA-L
24,00036A,"Mainnet, Ltd.",MA-L
24,00036B,"Cisco Systems, Inc",MA-L
24,00036C,"Cisco Systems, Inc",MA-L
24,00036D,"Runtop, Inc.",MA-L
24,00036E,Nicon Systems (Pty) Limited,MA-L
24,00036F,Telsey SPA,MA-L
24,000370,"NXTV, Inc.",MA-L
24,000371,Acomz Networks Corp.,MA-L
24,000372,ULAN,MA-L
24,000373,Aselsan A.S,MA-L
24,000374,Schneider Electric,MA-L
24,000375,"NetMedia, Inc.",MA-L
24,000376,"Graphtec Technology, Inc.",MA-L
24,000377,Gigabit Wireless,MA-L
24,000378,"HUMAX Co., Ltd.",MA-L
24,000379,"Proscend Communications, Inc.",MA-L
24,00037A,"Taiyo Yuden Co., Ltd.",MA-L
24,00037B,IDEC IZUMI Corporation,MA-L
24,00037C,Coax Media,MA-L
24,00037D,Stellcom,MA-L
24,00037E,"PORTech Communications, Inc.",MA-L
24,00037F,"Atheros Communications, Inc.",MA-L
24,000380,SSH Communications Security Corp.,MA-L
24,000381,Ingenico International,MA-L
24,000382,"A-One Co., Ltd.",MA-L
24,000383,"Metera Networks, Inc.",MA-L
24,000384,AETA,MA-L
24,000385,"Actelis Networks, Inc.",MA-L
24,000386,"Ho Net, Inc.",MA-L
24,000387,Blaze Network Products,MA-L
24,000388,"Fastfame Technology Co., Ltd.",MA-L
24,000389,"PLANTRONICS, INC.",MA-L
24,00038A,"America Online, Inc.",MA-L
24,00038B,"PLUS-ONE I&T, Inc.",MA-L
24,00038C,Total Impact,MA-L
24,00038D,"PCS Revenue Control Systems, Inc.",MA-L
24,00038E,"Atoga Systems, Inc.",MA-L
24,00038F,Weinschel Corporation,MA-L
24,000390,"Digital Video Communications, Inc.",MA-L
24,000391,"Advanced Digital Broadcast, Ltd.",MA-L
24,000392,"Hyundai Teletek Co., Ltd.",MA-L
24,000393,"Apple, Inc.",MA-L
24,000394,Connect One,MA-L
24,000395,California Amplifier,MA-L
24,000396,"EZ Cast Co., Ltd.",MA-L
24,000397,FireBrick Limited,MA-L
24,000398,WISI,MA-L
24,000399,"Dongju Informations & Communications Co., Ltd.",MA-L
24,00039A,SiConnect,MA-L
24,00039B,"NetChip Technology, Inc.",MA-L
24,00039C,"OptiMight Communications, Inc.",MA-L
24,00039D,Qisda Corporation,MA-L
24,00039E,"Tera System Co., Ltd.",MA-L
24,00039F,"Cisco Systems, Inc",MA-L
24,0003A0,"Cisco Systems, Inc",MA-L
24,0003A1,"HIPER Information & Communication, Inc.",MA-L
24,0003A2,Catapult Communications,MA-L
24,0003A3,"MAVIX, Ltd.",MA-L
24,0003A4,Imation Corp.,MA-L
24,0003A5,Medea Corporation,MA-L
24,0003A6,"Traxit Technology, Inc.",MA-L
24,0003A7,"Unixtar Technology, Inc.",MA-L
24,0003A8,"IDOT Computers, Inc.",MA-L
24,0003A9,AXCENT Media AG,MA-L
24,0003AA,Watlow,MA-L
24,0003AB,Bridge Information Systems,MA-L
24,0003AC,Fronius Schweissmaschinen,MA-L
24,0003AD,Emerson Energy Systems AB,MA-L
24,0003AE,"Allied Advanced Manufacturing Pte, Ltd.",MA-L
24,0003AF,Paragea Communications,MA-L
24,0003B0,Xsense Technology Corp.,MA-L
24,0003B1,"ICU Medical, Inc.",MA-L
24,0003B2,Radware,MA-L
24,0003B3,"IA Link Systems Co., Ltd.",MA-L
24,0003B4,Macrotek International Corp.,MA-L
24,0003B5,Entra Technology Co.,MA-L
24,0003B6,QSI Corporation,MA-L
24,0003B7,ZACCESS Systems,MA-L
24,0003B8,"NetKit Solutions, LLC",MA-L
24,0003B9,"Hualong Telecom Co., Ltd.",MA-L
24,0003BA,Oracle Corporation,MA-L
24,0003BB,Signal Communications Limited,MA-L
24,0003BC,COT GmbH,MA-L
24,0003BD,"OmniCluster Technologies, Inc.",MA-L
24,0003BE,Netility,MA-L
24,0003BF,"Centerpoint Broadband Technologies, Inc.",MA-L
24,0003C0,"RFTNC Co., Ltd.",MA-L
24,0003C1,Packet Dynamics Ltd,MA-L
24,0003C2,Solphone K.K.,MA-L
24,0003C3,Micronik Multimedia,MA-L
24,0003C4,Tomra Systems ASA,MA-L
24,0003C5,Mobotix AG,MA-L
24,0003C6,"ICUE Systems, Inc.",MA-L
24,0003C7,hopf Elektronik GmbH,MA-L
24,0003C8,CML Emergency Services,MA-L
24,0003C9,"TECOM Co., Ltd.",MA-L
24,0003CA,"Temposonics, LLC",MA-L
24,0003CB,"SystemGear Co., Ltd.",MA-L
24,0003CC,"Momentum Computer, Inc.",MA-L
24,0003CD,"Clovertech, Inc.",MA-L
24,0003CE,"ETEN Technologies, Inc.",MA-L
24,0003CF,"Muxcom, Inc.",MA-L
24,0003D0,"KOANKEISO Co., Ltd.",MA-L
24,0003D1,Takaya Corporation,MA-L
24,0003D2,"Crossbeam Systems, Inc.",MA-L
24,0003D3,"Internet Energy Systems, Inc.",MA-L
24,0003D4,"Alloptic, Inc.",MA-L
24,0003D5,"Advanced Communications Co., Ltd.",MA-L
24,0003D6,"RADVision, Ltd.",MA-L
24,0003D7,"NextNet Wireless, Inc.",MA-L
24,0003D8,"iMPath Networks, Inc.",MA-L
24,0003D9,Secheron SA,MA-L
24,0003DA,"Takamisawa Cybernetics Co., Ltd.",MA-L
24,0003DB,Apogee Electronics Corp.,MA-L
24,0003DC,"Lexar Media, Inc.",MA-L
24,0003DD,Comark Interactive Solutions,MA-L
24,0003DE,OTC Wireless,MA-L
24,0003DF,Desana Systems,MA-L
24,0003E0,Commscope,MA-L
24,0003E1,"Winmate Communication, Inc.",MA-L
24,0003E2,Comspace Corporation,MA-L
24,0003E3,"Cisco Systems, Inc",MA-L
24,0003E4,"Cisco Systems, Inc",MA-L
24,0003E5,Hermstedt SG,MA-L
24,0003E6,"Entone, Inc.",MA-L
24,0003E7,Logostek Co. Ltd.,MA-L
24,0003E8,Wavesight Limited,MA-L
24,0003E9,"Akara Canada, Inc.",MA-L
24,0003EA,"Mega System Technologies, Inc.",MA-L
24,0003EB,Atrica,MA-L
24,0003EC,"ICG Research, Inc.",MA-L
24,0003ED,"Shinkawa Electric Co., Ltd.",MA-L
24,0003EE,MKNet Corporation,MA-L
24,0003EF,Oneline AG,MA-L
24,0003F0,Redfern Broadband Networks,MA-L
24,0003F1,"Cicada Semiconductor, Inc.",MA-L
24,0003F2,Seneca Networks,MA-L
24,0003F3,"Dazzle Multimedia, Inc.",MA-L
24,0003F4,NetBurner,MA-L
24,0003F5,Chip2Chip,MA-L
24,0003F6,"Allegro Networks, Inc.",MA-L
24,0003F7,Plast-Control GmbH,MA-L
24,0003F8,"SanCastle Technologies, Inc.",MA-L
24,0003F9,"Pleiades Communications, Inc.",MA-L
24,0003FA,TiMetra Networks,MA-L
24,0003FB,"ENEGATE Co.,Ltd.",MA-L
24,0003FC,Intertex Data AB,MA-L
24,0003FD,"Cisco Systems, Inc",MA-L
24,0003FE,"Cisco Systems, Inc",MA-L
24,0003FF,Microsoft Corporation,MA-L
24,000400,"LEXMARK INTERNATIONAL, INC.",MA-L
24,000401,"Osaki Electric Co., Ltd.",MA-L
24,000402,"Nexsan Technologies, Ltd.",MA-L
24,000403,Nexsi Corporation,MA-L
24,000404,"Makino Milling Machine Co., Ltd.",MA-L
24,000405,ACN Technologies,MA-L
24,000406,Fa. Metabox AG,MA-L
24,000407,"Topcon Positioning Systems, Inc.",MA-L
24,000408,"Sanko Electronics Co., Ltd.",MA-L
24,000409,Cratos Networks,MA-L
24,00040A,Sage Systems,MA-L
24,00040B,3COM EUROPE LTD,MA-L
24,00040C,"Kanno Works, Ltd.",MA-L
24,00040D,Avaya Inc,MA-L
24,00040E,AVM GmbH,MA-L
24,00040F,"Asus Network Technologies, Inc.",MA-L
24,000410,"Spinnaker Networks, Inc.",MA-L
24,000411,"Inkra Networks, Inc.",MA-L
24,000412,"WaveSmith Networks, Inc.",MA-L
24,000413,snom technology GmbH,MA-L
24,000414,"Umezawa Musen Denki Co., Ltd.",MA-L
24,000415,"Rasteme Systems Co., Ltd.",MA-L
24,000416,Parks S/A Comunicacoes Digitais,MA-L
24,000417,Schneider Electric,MA-L
24,000418,Teltronic S.A.U.,MA-L
24,000419,"Fibercycle Networks, Inc.",MA-L
24,00041A,Ines Test and Measurement GmbH & CoKG,MA-L
24,00041B,Bridgeworks Ltd.,MA-L
24,00041C,"ipDialog, Inc.",MA-L
24,00041D,Corega of America,MA-L
24,00041E,"Shikoku Instrumentation Co., Ltd.",MA-L
24,00041F,Sony Interactive Entertainment Inc.,MA-L
24,000420,"Slim Devices, Inc.",MA-L
24,000421,Ocular Networks,MA-L
24,000422,"Studio Technologies, Inc.",MA-L
24,000423,Intel Corporation,MA-L
24,000424,TMC s.r.l.,MA-L
24,000425,Atmel Corporation,MA-L
24,000426,Autosys,MA-L
24,000427,"Cisco Systems, Inc",MA-L
24,000428,"Cisco Systems, Inc",MA-L
24,000429,Pixord Corporation,MA-L
24,00042A,"Wireless Networks, Inc.",MA-L
24,00042B,"IT Access Co., Ltd.",MA-L
24,00042C,"Minet, Inc.",MA-L
24,00042D,"Sarian Systems, Ltd.",MA-L
24,00042E,"Netous Technologies, Ltd.",MA-L
24,00042F,"International Communications Products, Inc.",MA-L
24,000430,Netgem,MA-L
24,000431,"GlobalStreams, Inc.",MA-L
24,000432,"Voyetra Turtle Beach, Inc.",MA-L
24,000433,Cyberboard A/S,MA-L
24,000434,"Accelent Systems, Inc.",MA-L
24,000435,InfiNet LLC,MA-L
24,000436,"ELANsat Technologies, Inc.",MA-L
24,000437,"Powin Information Technology, Inc.",MA-L
24,000438,Nortel Networks,MA-L
24,000439,"Rosco Entertainment Technology, Inc.",MA-L
24,00043A,"Intelligent Telecommunications, Inc.",MA-L
24,00043B,"Lava Computer Mfg., Inc.",MA-L
24,00043C,"SONOS Co., Ltd.",MA-L
24,00043D,INDEL AG,MA-L
24,00043E,Telencomm,MA-L
24,00043F,"ESTeem Wireless Modems, Inc",MA-L
24,000440,"cyberPIXIE, Inc.",MA-L
24,000441,"Half Dome Systems, Inc.",MA-L
24,000442,NACT,MA-L
24,000443,"Agilent Technologies, Inc.",MA-L
24,000444,Western Multiplex Corporation,MA-L
24,000445,LMS Skalar Instruments GmbH,MA-L
24,000446,"CYZENTECH Co., Ltd.",MA-L
24,000447,"Acrowave Systems Co., Ltd.",MA-L
24,000448,Polaroid Corporation,MA-L
24,000449,Mapletree Networks,MA-L
24,00044A,"iPolicy Networks, Inc.",MA-L
24,00044B,NVIDIA,MA-L
24,00044C,JENOPTIK,MA-L
24,00044D,"Cisco Systems, Inc",MA-L
24,00044E,"Cisco Systems, Inc",MA-L
24,00044F,Schubert System Elektronik Gmbh,MA-L
24,000450,DMD Computers SRL,MA-L
24,000451,"Medrad, Inc.",MA-L
24,000452,"RocketLogix, Inc.",MA-L
24,000453,"YottaYotta, Inc.",MA-L
24,000454,Quadriga UK,MA-L
24,000455,ANTARA.net,MA-L
24,000456,Cambium Networks Limited,MA-L
24,000457,"Universal Access Technology, Inc.",MA-L
24,000458,"Fusion X Co., Ltd.",MA-L
24,000459,Veristar Corporation,MA-L
24,00045A,"The Linksys Group, Inc.",MA-L
24,00045B,"Techsan Electronics Co., Ltd.",MA-L
24,00045C,Mobiwave Pte Ltd,MA-L
24,00045D,BEKA Elektronik,MA-L
24,00045E,PolyTrax Information Technology AG,MA-L
24,00045F,"Avalue Technology, Inc.",MA-L
24,000460,"Knilink Technology, Inc.",MA-L
24,000461,"EPOX Computer Co., Ltd.",MA-L
24,000462,"DAKOS Data & Communication Co., Ltd.",MA-L
24,000463,Bosch Security Systems,MA-L
24,000464,Pulse-Link Inc,MA-L
24,000465,i.s.t isdn-support technik GmbH,MA-L
24,000466,ARMITEL Co.,MA-L
24,000467,Wuhan Research Institute of MII,MA-L
24,000468,"Vivity, Inc.",MA-L
24,000469,"Innocom, Inc.",MA-L
24,00046A,Navini Networks,MA-L
24,00046B,"Palm Wireless, Inc.",MA-L
24,00046C,"Cyber Technology Co., Ltd.",MA-L
24,00046D,"Cisco Systems, Inc",MA-L
24,00046E,"Cisco Systems, Inc",MA-L
24,00046F,Digitel S/A Industria Eletronica,MA-L
24,000470,ipUnplugged AB,MA-L
24,000471,IPrad,MA-L
24,000472,"Telelynx, Inc.",MA-L
24,000473,Photonex Corporation,MA-L
24,000474,LEGRAND,MA-L
24,000475,3COM,MA-L
24,000476,3COM,MA-L
24,000477,"Scalant Systems, Inc.",MA-L
24,000478,G. Star Technology Corporation,MA-L
24,000479,"Radius Co., Ltd.",MA-L
24,00047A,AXXESSIT ASA,MA-L
24,00047B,Schlumberger,MA-L
24,00047C,Skidata AG,MA-L
24,00047D,Motorola Solutions Inc.,MA-L
24,00047E,TKH Security B.V.,MA-L
24,00047F,Chr. Mayr GmbH & Co. KG,MA-L
24,000480,Brocade Communications Systems LLC,MA-L
24,000481,"Econolite Control Products, Inc.",MA-L
24,000482,Medialogic Corp.,MA-L
24,000483,"Deltron Technology, Inc.",MA-L
24,000484,Amann GmbH,MA-L
24,000485,PicoLight,MA-L
24,000486,"ITTC, University of Kansas",MA-L
24,000487,"Cogency Semiconductor, Inc.",MA-L
24,000488,Eurotherm Controls,MA-L
24,000489,"YAFO Networks, Inc.",MA-L
24,00048A,Temia Vertriebs GmbH,MA-L
24,00048B,Poscon Corporation,MA-L
24,00048C,"Nayna Networks, Inc.",MA-L
24,00048D,"Teo Technologies, Inc",MA-L
24,00048E,"Ohm Tech Labs, Inc.",MA-L
24,00048F,TD Systems Corporation,MA-L
24,000490,Optical Access,MA-L
24,000491,"Technovision, Inc.",MA-L
24,000492,"Hive Internet, Ltd.",MA-L
24,000493,"Tsinghua Unisplendour Co., Ltd.",MA-L
